contributor,feat_NA,feat_NT,feat_NR,feat_NOR,feat_ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,acc_type
583534,287,8,21,1,0.048,2.78,0.011,13.511,0.946,0.18,13.667,16.0,16.079,0.468,13.0,4.667,7.0,2.763,0.309,5.0,3.021,2.0,6.074,0.408,0.0,1.674,0.001,12.029,0.975,0.0,6.767,0.006,22.711,0.914,0.159,2.896,0.004,15.028,0.961,0.019,35.875,12.5,50.326,0.588,19.0,human
745935,36,6,6,4,0.667,33.447,0.293,95.616,0.887,10.204,6.0,3.5,8.438,0.556,2.5,1.833,1.0,1.329,0.318,1.5,3.273,1.0,5.293,0.551,2.0,18.144,0.0,59.59,0.793,0.387,97.107,0.518,163.303,0.742,168.358,25.516,0.305,79.235,0.882,6.694,6.0,2.0,9.818,0.593,0.75,human
464338,262,16,45,27,0.6,6.143,0.314,13.487,0.805,6.018,5.822,1.0,17.614,0.732,1.0,2.022,1.0,2.127,0.414,1.0,2.62,1.0,2.998,0.47,2.0,4.207,0.0,12.208,0.761,0.408,11.945,5.812,18.227,0.667,16.432,6.101,0.274,10.862,0.773,8.511,16.375,10.0,27.751,0.595,7.25,human
463334,215,14,25,5,0.2,2.636,0.042,12.959,0.934,0.252,8.6,3.0,16.304,0.682,5.0,3.08,2.0,2.971,0.464,3.0,3.028,1.0,5.008,0.519,2.0,1.777,0.0,7.837,0.883,0.079,6.255,0.166,21.541,0.896,0.802,2.947,0.04,14.428,0.936,0.32,15.357,13.0,13.921,0.421,10.5,human
398543,9,4,1,1,1.0,69.671,0.359,185.788,0.856,11.466,9.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,557.367,557.367,0.0,0.0,0.0,,,0.0,0.0,,92.775,4.94,213.92,0.81,15.291,2.25,2.0,0.5,0.083,0.25,human
836639,16,2,13,13,1.0,78.556,69.837,86.868,0.542,85.463,1.231,1.0,0.832,0.173,0.0,1.0,1.0,0.0,0.0,0.0,1.067,1.0,0.258,0.058,0.0,0.003,0.0,0.012,0.0,0.0,84.164,70.86,87.284,0.509,74.355,158.653,116.89,105.934,0.327,104.419,8.0,8.0,5.657,0.25,4.0,human
368477,115,12,3,3,1.0,17.133,0.046,64.672,0.923,1.888,38.333,26.0,44.792,0.504,43.5,4.667,3.0,4.726,0.429,4.5,3.485,2.0,6.083,0.564,2.0,32.096,0.01,93.184,0.806,3.096,27.936,0.108,92.05,0.907,2.35,25.772,0.104,78.503,0.889,4.312,9.583,6.0,7.597,0.364,5.5,human
535478,6,4,4,4,1.0,337.131,42.204,458.23,0.625,646.652,1.5,1.0,1.0,0.25,0.5,1.25,1.0,0.5,0.15,0.25,1.5,1.0,1.0,0.25,0.5,0.503,0.0,1.007,0.0,0.503,561.214,648.608,481.3,0.376,475.312,547.165,648.608,504.099,0.403,496.385,1.5,1.5,0.577,0.167,1.0,human
374576,12,7,1,1,1.0,11.421,0.032,24.951,0.819,0.995,12.0,12.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,125.633,125.633,0.0,0.0,0.0,,,0.0,0.0,,17.931,0.096,30.028,0.716,29.845,1.714,1.0,1.254,0.31,1.0,human
467788,247,9,9,2,0.222,3.129,0.204,11.429,0.878,0.996,27.444,6.0,52.591,0.697,11.0,4.889,5.0,1.9,0.207,2.0,5.881,3.0,8.898,0.592,4.75,11.835,0.018,32.013,0.821,0.979,6.651,1.265,15.843,0.775,5.449,3.397,0.201,11.198,0.867,1.284,27.444,26.0,21.972,0.382,15.0,human
389459,79,6,2,2,1.0,25.057,0.902,93.758,0.896,9.915,39.5,39.5,51.619,0.462,36.5,3.5,3.5,3.536,0.357,2.5,26.333,2.0,43.016,0.633,37.5,449.164,0.108,777.882,0.5,673.693,303.491,303.491,158.114,0.184,111.804,27.689,0.773,89.247,0.892,5.525,13.167,5.5,16.881,0.597,18.25,human
637974,19,3,2,1,0.5,18.602,1.557,29.412,0.728,26.132,9.5,9.5,12.021,0.447,8.5,2.0,2.0,1.414,0.25,1.0,9.5,9.5,12.021,0.447,8.5,165.952,165.952,234.691,0.0,165.952,2.938,2.938,0.0,0.0,0.0,1.947,2.903,1.686,0.335,1.469,6.333,1.0,9.238,0.561,8.0,human
647766,22,4,5,3,0.6,60.408,0.096,195.51,0.913,1.941,4.4,1.0,7.603,0.618,0.0,1.2,1.0,0.447,0.133,0.0,3.143,1.0,4.488,0.545,1.5,0.981,0.0,2.506,0.47,0.101,210.285,23.914,339.347,0.704,290.831,252.743,35.618,361.148,0.643,367.797,5.5,1.0,9.0,0.614,4.5,human
665777,248,15,17,5,0.294,4.857,0.056,16.155,0.909,0.501,14.588,6.0,15.977,0.558,20.0,4.588,3.0,3.411,0.401,6.0,3.543,1.0,4.883,0.554,2.75,5.251,0.0,23.8,0.886,0.418,12.06,1.256,24.535,0.791,13.305,5.714,0.068,17.727,0.896,1.118,16.533,12.0,17.74,0.52,18.0,human
936943,163,12,11,5,0.455,12.381,0.299,29.792,0.835,10.153,14.818,3.0,27.546,0.721,5.5,2.818,2.0,2.523,0.428,2.5,2.86,2.0,3.044,0.468,3.0,13.189,0.011,28.817,0.681,6.71,22.392,1.319,43.431,0.776,21.715,12.129,0.101,31.882,0.851,9.374,13.583,4.5,27.178,0.703,11.25,human
355368,249,5,10,1,0.1,5.694,0.045,25.605,0.933,0.384,24.9,16.5,31.385,0.477,8.25,4.9,5.0,0.316,0.018,0.0,4.98,4.0,5.906,0.407,2.5,15.472,0.316,66.828,0.93,0.849,13.032,0.251,37.385,0.85,7.126,6.076,0.024,26.493,0.931,0.457,49.8,53.0,8.289,0.063,1.0,human
437868,36,9,15,14,0.933,43.434,0.24,103.035,0.83,15.227,2.4,1.0,3.979,0.519,0.0,1.667,1.0,1.589,0.341,0.0,2.0,1.0,3.325,0.457,0.0,1.18,0.0,3.877,0.498,0.0,88.174,15.905,135.687,0.707,107.745,37.116,0.355,90.564,0.842,19.953,4.0,2.0,4.093,0.463,2.0,human
396744,22,9,7,5,0.714,99.277,16.683,164.554,0.734,88.244,3.143,3.0,1.952,0.325,3.0,2.143,2.0,1.464,0.324,1.5,2.2,1.5,1.687,0.364,1.75,107.022,0.01,185.272,0.503,130.47,112.734,19.422,194.716,0.73,76.502,44.666,11.024,74.358,0.712,58.087,2.444,1.0,2.128,0.404,2.0,human
356688,25,10,4,3,0.75,50.704,0.13,162.462,0.898,13.37,6.25,2.0,9.215,0.59,6.25,3.25,1.5,3.862,0.481,2.75,6.25,2.0,9.215,0.59,6.25,31.247,6.953,53.626,0.389,38.2,363.973,227.041,364.03,0.42,344.173,66.348,0.15,191.737,0.885,14.308,2.5,1.0,2.014,0.388,3.0,human
985965,47,9,3,2,0.667,20.91,0.07,69.016,0.919,0.294,15.667,17.0,7.095,0.199,7.0,4.667,4.0,2.082,0.19,2.0,3.133,1.0,4.172,0.519,2.5,11.356,0.0,37.484,0.811,0.368,56.538,0.201,114.215,0.81,36.603,26.882,0.057,78.365,0.9,0.348,5.222,4.0,4.994,0.468,5.0,human
574768,243,13,15,8,0.533,4.513,0.297,9.664,0.808,3.258,16.2,3.0,38.477,0.774,6.0,2.2,1.0,2.274,0.428,1.5,4.119,2.0,5.583,0.541,5.0,9.437,0.043,22.238,0.752,1.707,9.23,3.964,12.026,0.633,13.514,5.792,0.481,10.116,0.762,6.724,18.692,3.0,26.635,0.647,24.0,human
438695,28,8,3,2,0.667,62.204,0.334,128.366,0.801,46.585,9.333,10.0,8.021,0.381,8.0,3.667,4.0,2.517,0.303,2.5,9.333,10.0,8.021,0.381,8.0,417.063,291.561,491.971,0.267,479.815,214.161,214.161,270.389,0.446,191.194,70.799,1.063,140.168,0.794,49.642,3.5,2.0,3.338,0.455,3.75,human
559446,54,9,15,3,0.2,39.346,16.946,57.781,0.692,58.832,3.6,4.0,2.165,0.309,2.0,2.067,2.0,0.704,0.142,0.0,2.077,2.0,0.628,0.13,0.0,15.364,0.001,40.423,0.862,0.001,67.435,38.033,62.918,0.473,71.449,36.692,0.105,59.088,0.726,42.562,6.0,1.0,9.772,0.658,2.0,human
574837,254,15,22,10,0.455,1.887,0.102,5.496,0.865,0.67,11.545,4.0,15.312,0.623,12.75,2.773,2.0,2.092,0.366,2.0,1.639,1.0,1.279,0.309,1.0,0.854,0.0,2.993,0.769,0.032,2.241,0.113,6.507,0.871,0.647,2.031,0.103,6.001,0.871,0.65,16.933,17.0,18.402,0.486,18.0,human
484388,119,15,12,8,0.667,12.611,0.076,39.718,0.857,10.073,9.917,2.0,17.825,0.698,7.25,3.083,2.0,3.26,0.466,2.5,4.76,2.0,5.725,0.555,4.0,34.068,0.093,84.354,0.751,25.588,26.518,14.654,41.506,0.623,24.473,11.413,0.037,43.001,0.889,6.821,7.933,4.0,11.579,0.606,6.5,human
678866,199,13,18,8,0.444,0.748,0.069,2.494,0.857,0.36,11.056,2.0,27.297,0.769,1.75,2.611,1.0,2.973,0.472,1.75,2.726,1.0,3.267,0.497,2.0,0.9,0.0,3.015,0.774,0.3,1.146,0.299,3.075,0.788,0.754,1.02,0.098,2.997,0.849,0.566,15.308,10.0,16.449,0.517,10.0,human
963693,253,9,2,2,1.0,4.089,0.106,11.703,0.873,1.126,126.5,126.5,177.484,0.496,125.5,4.5,4.5,4.95,0.389,3.5,84.333,19.0,129.063,0.611,116.0,343.364,167.42,457.458,0.337,431.336,0.177,0.177,0.153,0.305,0.108,4.847,0.094,13.345,0.873,1.082,28.111,19.0,21.809,0.395,20.0,human
689946,29,2,29,29,1.0,72.129,26.096,89.826,0.63,106.028,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.129,26.096,89.826,0.63,106.028,154.202,154.202,188.635,0.433,133.385,14.5,14.5,19.092,0.466,13.5,human
659686,23,5,4,2,0.5,98.715,7.046,348.116,0.886,22.621,5.75,6.0,4.425,0.359,6.75,2.0,1.5,1.414,0.312,1.5,4.6,2.0,4.506,0.452,8.0,45.889,0.391,90.092,0.598,22.978,485.569,149.755,776.11,0.653,523.234,32.064,1.032,71.702,0.822,12.869,4.6,2.0,6.95,0.574,1.0,human
746489,8,2,1,1,1.0,0.726,0.034,1.697,0.812,0.197,8.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,5.08,5.08,0.0,0.0,0.0,,,0.0,0.0,,1.012,0.044,1.99,0.745,0.358,4.0,4.0,1.414,0.125,1.0,human
495943,246,14,16,7,0.438,6.0,0.144,19.196,0.88,2.015,15.375,2.0,40.277,0.792,6.5,2.938,1.0,3.473,0.504,1.5,4.731,2.0,7.157,0.6,4.0,14.344,0.014,35.187,0.74,3.849,14.198,2.391,29.974,0.763,14.67,6.627,0.195,20.38,0.872,2.202,17.571,11.5,21.522,0.56,11.25,human
969846,22,3,2,1,0.5,96.294,47.611,107.053,0.576,142.491,11.0,11.0,9.899,0.318,7.0,2.5,2.5,0.707,0.1,0.5,3.143,2.0,3.024,0.442,3.5,189.072,0.731,259.403,0.387,336.339,116.446,143.058,94.925,0.401,143.244,94.521,93.084,95.759,0.527,142.491,7.333,4.0,7.572,0.424,7.0,human
836979,240,13,6,4,0.667,1.909,0.193,4.122,0.806,0.889,40.0,12.0,61.806,0.664,40.25,5.667,5.0,5.046,0.441,7.5,4.286,2.0,6.61,0.556,5.0,4.842,0.051,11.006,0.699,4.89,3.364,0.499,5.474,0.733,3.978,2.322,0.285,4.522,0.779,1.689,18.462,14.0,20.67,0.537,20.0,human
575476,60,11,17,10,0.588,33.324,0.394,64.393,0.78,41.68,3.529,2.0,3.907,0.449,2.0,2.294,2.0,1.213,0.278,2.0,1.935,1.0,1.504,0.341,1.0,6.4,0.0,21.123,0.821,0.264,58.924,26.96,81.613,0.654,85.534,36.494,0.394,68.139,0.771,50.735,5.455,5.0,5.027,0.418,3.5,human
957976,17,4,4,1,0.25,44.108,2.238,102.679,0.829,17.357,4.25,2.5,4.573,0.456,3.25,1.5,1.0,1.0,0.25,0.5,2.833,2.0,2.639,0.402,1.5,62.993,3.299,137.439,0.692,22.064,65.554,16.598,111.62,0.688,39.381,14.907,10.267,16.412,0.532,18.466,4.25,5.0,2.217,0.221,1.25,human
665793,267,14,59,7,0.119,1.231,0.039,5.392,0.925,0.171,4.525,1.0,6.691,0.614,5.0,1.61,1.0,1.204,0.304,1.0,2.171,1.0,2.742,0.45,1.0,0.466,0.0,2.665,0.846,0.008,2.213,0.077,7.41,0.897,0.423,2.309,0.068,7.66,0.894,0.491,19.071,2.5,41.581,0.749,12.0,human
585895,230,15,20,4,0.2,4.295,0.116,15.1,0.901,0.843,11.5,3.5,19.234,0.672,7.5,3.85,2.5,3.36,0.447,5.0,2.706,2.0,2.303,0.395,2.0,1.946,0.014,7.384,0.862,0.677,9.74,0.687,22.977,0.826,4.269,4.398,0.104,13.682,0.888,1.104,15.333,13.0,18.399,0.471,9.0,human
938344,26,4,4,4,1.0,75.108,1.745,171.66,0.834,23.576,6.5,1.5,10.344,0.615,6.0,1.25,1.0,0.5,0.15,0.25,6.5,1.5,10.344,0.615,6.0,177.194,0.003,354.384,0.5,177.196,389.638,459.741,359.577,0.404,354.415,292.23,229.956,352.35,0.553,521.926,6.5,1.5,10.344,0.615,6.0,human
454453,38,9,2,2,1.0,34.328,0.6,94.236,0.867,12.866,19.0,19.0,15.556,0.289,11.0,4.5,4.5,3.536,0.278,2.5,2.923,1.0,4.663,0.534,1.0,81.147,0.0,251.892,0.768,1.431,17.935,0.327,41.762,0.835,6.958,29.686,0.509,91.67,0.881,10.041,4.222,4.0,3.734,0.404,3.0,human
667575,58,12,18,16,0.889,28.377,0.114,60.187,0.815,23.76,3.222,1.0,7.305,0.625,0.0,1.667,1.0,1.91,0.352,0.0,2.762,1.0,5.281,0.562,1.0,18.76,0.0,58.019,0.627,0.003,61.176,43.652,78.976,0.614,94.94,31.047,0.352,54.115,0.762,49.039,4.833,2.0,7.346,0.592,2.5,human
665999,7,4,4,4,1.0,279.912,0.068,617.96,0.805,107.585,1.75,2.0,0.5,0.107,0.25,1.25,1.0,0.5,0.15,0.25,1.167,1.0,0.408,0.119,0.0,0.0,0.0,0.001,0.0,0.0,335.895,0.074,673.675,0.766,143.392,35.901,0.068,71.702,0.749,35.87,1.75,1.5,0.957,0.25,1.25,human
649877,36,11,16,12,0.75,57.693,0.916,99.93,0.748,91.655,2.25,1.0,2.408,0.434,1.25,1.438,1.0,0.727,0.226,1.0,1.895,1.0,1.56,0.363,1.5,7.377,0.0,24.78,0.712,0.048,104.395,78.02,120.744,0.572,115.249,78.368,0.789,119.431,0.707,114.805,3.273,2.0,3.036,0.444,3.5,human
663773,177,5,146,137,0.938,11.54,0.124,26.891,0.813,14.553,1.212,1.0,1.261,0.17,0.0,1.068,1.0,0.346,0.062,0.0,1.086,1.0,0.302,0.073,0.0,0.319,0.0,2.594,0.82,0.0,12.216,0.124,27.833,0.808,15.479,15.565,6.644,26.842,0.669,19.848,35.4,6.0,58.153,0.664,20.0,human
646687,100,13,30,18,0.6,21.637,0.372,49.723,0.839,17.504,3.333,1.0,5.874,0.583,1.0,1.467,1.0,0.86,0.247,1.0,2.439,1.0,4.675,0.515,1.0,6.811,0.0,29.297,0.83,0.169,46.57,17.556,68.343,0.689,77.215,38.426,11.642,54.403,0.69,57.63,7.692,2.0,16.454,0.669,4.0,human
393763,26,3,25,23,0.92,82.718,44.818,116.476,0.643,141.975,1.04,1.0,0.2,0.037,0.0,1.04,1.0,0.2,0.037,0.0,1.04,1.0,0.2,0.037,0.0,0.0,0.0,0.001,0.0,0.0,86.164,45.233,117.672,0.628,143.186,145.278,33.208,246.98,0.675,147.332,8.667,1.0,13.279,0.59,11.5,human
553468,70,11,12,6,0.5,28.817,0.062,80.378,0.881,1.809,5.833,1.5,6.59,0.548,8.5,3.083,1.0,2.712,0.43,4.0,2.414,1.0,3.785,0.5,1.0,0.856,0.0,3.799,0.829,0.002,70.126,10.343,115.264,0.722,76.215,34.618,0.065,89.618,0.861,13.843,6.364,5.0,5.143,0.413,6.5,human
594554,102,11,10,4,0.4,16.617,0.011,72.454,0.938,0.179,10.2,5.0,13.951,0.604,10.75,3.7,3.0,2.869,0.392,3.75,4.08,2.0,5.082,0.502,3.0,0.45,0.001,0.928,0.751,0.111,69.461,16.532,137.845,0.748,93.866,18.43,0.008,76.153,0.931,0.179,9.273,6.0,9.446,0.496,9.0,human
748795,235,16,26,20,0.769,6.468,0.025,21.734,0.917,0.192,9.038,1.0,18.351,0.74,2.75,2.654,1.0,3.237,0.502,1.75,4.273,2.0,6.255,0.585,3.0,6.086,0.006,20.844,0.851,0.107,21.827,3.436,36.252,0.741,20.954,6.585,0.021,22.162,0.917,0.194,14.688,7.0,15.499,0.531,14.5,human
635566,16,4,1,1,1.0,121.356,0.294,310.86,0.866,24.23,16.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1820.347,1820.347,0.0,0.0,0.0,,,0.0,0.0,,112.386,0.298,274.011,0.831,1.393,4.0,4.0,1.826,0.219,2.5,human
578496,12,5,5,5,1.0,112.976,21.991,199.911,0.742,96.307,2.4,1.0,2.191,0.4,2.0,1.2,1.0,0.447,0.133,0.0,1.333,1.0,0.5,0.167,1.0,2.919,0.0,8.693,0.66,0.082,152.058,48.877,225.004,0.67,163.777,112.976,21.991,199.911,0.742,96.307,2.4,3.0,0.894,0.167,1.0,human
684598,175,14,9,7,0.778,12.697,0.286,32.882,0.856,4.04,19.444,1.0,38.675,0.77,0.0,2.778,1.0,3.528,0.498,0.0,4.268,2.0,5.225,0.552,5.0,25.458,0.007,61.784,0.727,8.337,29.138,4.205,51.95,0.736,37.914,14.55,0.228,35.633,0.843,6.555,12.5,10.0,16.223,0.529,11.5,human
493387,9,3,3,1,0.333,49.882,0.711,125.996,0.847,9.848,3.0,3.0,2.0,0.296,2.0,2.333,3.0,1.155,0.19,1.0,2.25,2.5,0.957,0.194,1.25,0.513,0.152,0.83,0.547,0.569,132.335,35.618,198.105,0.603,179.527,66.218,0.69,144.72,0.801,26.904,3.0,3.0,1.0,0.148,1.0,human
547669,10,5,3,3,1.0,131.524,0.844,378.607,0.878,4.333,3.333,4.0,2.082,0.267,2.0,2.0,2.0,1.0,0.222,1.0,2.0,2.0,1.225,0.28,1.0,1.507,0.34,2.011,0.366,2.72,294.045,17.664,564.67,0.734,310.372,168.455,0.844,428.909,0.846,18.388,2.0,1.0,1.414,0.32,2.0,human
348797,17,1,1,1,1.0,113.938,65.001,150.495,0.613,132.91,17.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,1823.012,1823.012,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,17.0,17.0,0.0,0.0,0.0,human
556334,21,8,4,3,0.75,46.938,0.323,99.578,0.804,22.268,5.25,2.5,6.652,0.536,5.75,2.5,1.5,2.38,0.4,2.0,4.2,4.0,3.421,0.4,5.0,14.816,0.027,26.974,0.559,11.864,216.169,219.915,118.931,0.256,182.549,58.583,0.556,108.797,0.75,63.664,2.625,2.0,1.408,0.196,0.25,human
564883,218,14,17,6,0.353,10.118,0.181,27.997,0.859,4.618,12.824,5.0,20.926,0.661,13.0,3.294,2.0,3.177,0.443,3.0,2.759,2.0,2.807,0.444,2.0,4.37,0.003,14.566,0.833,0.573,23.723,4.36,42.504,0.746,23.658,10.972,0.184,29.908,0.853,6.416,15.571,12.5,14.732,0.474,12.25,human
684453,99,11,21,19,0.905,17.456,0.095,41.22,0.852,8.976,4.714,1.0,15.02,0.738,0.0,1.476,1.0,1.569,0.295,0.0,3.3,1.0,6.171,0.604,1.0,8.568,0.0,35.334,0.819,0.023,50.126,35.285,56.289,0.576,81.869,19.71,0.237,45.499,0.846,10.448,9.0,5.0,7.321,0.43,12.0,human
956585,247,11,10,4,0.4,1.862,0.027,8.078,0.92,0.453,24.7,4.5,60.041,0.77,6.0,4.1,4.0,2.998,0.363,3.0,6.024,2.0,9.382,0.629,4.0,5.84,0.005,18.766,0.858,0.697,5.465,0.412,15.107,0.858,1.081,2.111,0.019,9.245,0.928,0.426,22.455,14.0,27.89,0.54,18.0,human
464533,253,13,15,3,0.2,4.748,0.004,14.891,0.894,0.828,16.867,8.0,22.344,0.616,15.5,3.733,3.0,2.52,0.36,4.0,4.865,3.0,5.971,0.458,3.0,7.664,0.007,22.88,0.87,1.855,15.646,6.146,24.152,0.645,17.232,5.493,0.004,16.133,0.885,1.552,19.462,5.0,25.819,0.619,16.0,human
378864,42,9,4,3,0.75,49.339,0.15,103.261,0.816,24.926,10.5,6.0,12.662,0.524,10.0,4.25,4.0,2.986,0.338,3.25,7.0,6.5,4.648,0.341,5.25,165.21,74.491,204.611,0.512,286.566,206.332,237.296,169.559,0.407,269.265,54.821,0.675,99.928,0.778,41.42,4.667,5.0,2.958,0.339,5.0,human
544437,6,3,3,1,0.333,240.423,102.049,301.07,0.59,366.215,2.0,2.0,0.0,0.0,0.0,1.667,2.0,0.577,0.133,0.5,2.0,2.0,0.0,0.0,0.0,131.98,14.788,215.784,0.641,190.427,403.087,403.087,425.733,0.373,301.039,7.468,7.468,10.351,0.49,7.319,2.0,1.0,1.732,0.333,1.5,human
586843,67,8,7,3,0.429,32.366,9.259,53.086,0.716,36.926,9.571,10.0,8.502,0.452,15.0,1.857,1.0,1.464,0.33,1.5,2.03,2.0,1.551,0.339,1.0,16.032,0.006,38.187,0.719,3.073,50.221,26.645,66.308,0.617,47.008,52.774,23.392,73.763,0.669,59.895,8.375,2.0,14.282,0.677,5.5,human
474374,16,4,14,14,1.0,143.502,116.329,202.747,0.603,123.652,1.143,1.0,0.535,0.116,0.0,1.071,1.0,0.267,0.062,0.0,1.143,1.0,0.535,0.116,0.0,1.194,0.0,4.469,0.0,0.0,164.294,117.044,210.793,0.552,118.505,51.286,16.616,62.379,0.56,115.0,4.0,1.5,5.354,0.531,3.5,human
883968,215,18,10,5,0.5,1.307,0.044,4.414,0.89,0.36,21.5,7.5,37.625,0.68,14.0,5.2,4.0,3.765,0.385,5.75,5.811,3.0,8.195,0.602,5.0,3.377,0.059,10.337,0.767,1.575,4.3,0.884,7.675,0.746,4.203,1.416,0.038,4.643,0.889,0.384,11.944,6.0,12.688,0.548,21.25,human
565567,238,16,21,14,0.667,7.262,0.036,31.415,0.929,0.306,11.333,3.0,21.406,0.713,12.0,3.048,2.0,2.674,0.421,2.0,3.967,2.0,5.233,0.554,3.0,3.606,0.001,12.535,0.849,0.297,25.503,5.019,58.51,0.804,16.064,8.368,0.026,34.818,0.93,0.313,14.875,5.5,21.469,0.634,8.75,human
794795,11,2,2,2,1.0,47.993,0.442,110.928,0.838,0.708,5.5,5.5,6.364,0.409,4.5,1.0,1.0,0.0,0.0,0.0,5.5,5.5,6.364,0.409,4.5,70.702,70.702,99.988,0.0,70.702,338.522,338.522,0.0,0.0,0.0,338.522,338.522,0.0,0.0,0.0,5.5,5.5,6.364,0.409,4.5,human
534764,16,6,10,7,0.7,45.216,3.04,63.507,0.678,81.058,1.6,1.5,0.699,0.212,1.0,1.3,1.0,0.483,0.162,0.75,1.143,1.0,0.363,0.107,0.0,2.495,0.0,9.187,0.485,0.0,49.486,3.04,67.152,0.663,120.246,49.486,3.04,67.152,0.663,120.246,2.667,2.5,0.816,0.146,1.0,human
946739,39,10,6,6,1.0,57.41,0.318,164.564,0.879,18.806,6.5,1.5,10.71,0.645,4.0,2.5,1.0,2.811,0.456,1.5,6.5,1.5,10.71,0.645,4.0,117.997,8.341,219.315,0.504,108.966,294.722,126.224,355.611,0.556,355.54,62.251,0.318,173.457,0.878,18.806,3.9,4.5,1.729,0.223,1.75,human
379378,25,8,10,4,0.4,85.151,0.238,263.563,0.887,32.802,2.5,1.5,2.461,0.412,2.0,1.9,1.5,1.101,0.289,1.75,1.923,1.0,1.382,0.338,2.0,5.9,0.0,19.324,0.755,0.119,163.909,20.012,362.376,0.804,88.584,105.29,0.118,303.31,0.886,11.192,3.125,2.5,3.314,0.435,2.0,human
978853,238,15,42,22,0.524,7.922,0.048,24.39,0.885,2.089,5.667,2.5,11.501,0.602,2.0,2.119,2.0,1.565,0.336,1.0,2.8,1.0,4.25,0.526,2.0,2.072,0.0,7.125,0.808,0.055,20.255,2.639,37.698,0.754,21.701,11.906,0.186,30.158,0.84,8.497,15.867,11.0,24.451,0.581,12.0,human
476655,178,14,124,98,0.79,12.231,0.608,24.493,0.796,10.445,1.435,1.0,2.138,0.287,0.0,1.161,1.0,0.78,0.133,0.0,1.254,1.0,0.963,0.189,0.0,0.114,0.0,1.018,0.883,0.0,15.238,1.834,26.616,0.75,20.54,14.536,0.203,30.629,0.819,9.494,12.714,5.0,25.844,0.669,7.75,human
359997,22,7,8,3,0.375,81.101,0.47,139.829,0.759,145.79,2.75,1.0,3.882,0.523,0.75,1.75,1.0,1.389,0.321,0.75,2.75,1.0,3.882,0.523,0.75,23.409,0.0,66.125,0.499,0.053,216.55,204.583,172.691,0.412,184.703,85.156,2.396,142.189,0.747,150.432,3.143,4.0,1.574,0.247,2.0,human
858648,237,15,45,23,0.511,4.16,0.168,8.936,0.817,2.329,5.267,2.0,14.049,0.684,2.0,1.733,1.0,1.724,0.353,1.0,1.896,1.0,1.544,0.356,1.0,1.578,0.0,5.311,0.798,0.068,6.327,0.87,10.931,0.747,8.686,4.94,0.177,10.184,0.809,2.754,15.8,4.0,28.358,0.673,16.0,human
958695,207,9,17,10,0.588,5.263,0.051,15.246,0.873,2.852,12.176,4.0,28.446,0.721,4.0,2.0,2.0,1.458,0.329,1.0,1.816,1.0,2.404,0.381,1.0,3.247,0.0,12.222,0.693,0.032,6.319,0.092,16.67,0.861,3.092,5.964,0.092,14.894,0.844,3.323,23.0,17.0,18.507,0.423,21.0,human
795646,5,2,3,3,1.0,502.242,203.714,710.837,0.582,472.627,1.667,1.0,1.155,0.267,1.0,1.0,1.0,0.0,0.0,0.0,1.667,1.0,1.155,0.267,1.0,102.595,0.0,177.699,0.0,153.892,850.591,850.591,1002.699,0.417,709.016,1559.607,1559.607,0.0,0.0,0.0,2.5,2.5,0.707,0.1,0.5,human
858394,6,2,2,1,0.5,139.19,0.054,297.904,0.786,24.033,3.0,3.0,2.828,0.333,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.828,0.333,2.0,12.09,12.09,17.097,0.0,12.09,671.772,671.772,0.0,0.0,0.0,671.772,671.772,0.0,0.0,0.0,3.0,3.0,2.828,0.333,2.0,human
843988,32,5,1,1,1.0,42.694,22.916,56.382,0.625,38.667,32.0,32.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,1323.504,1323.504,0.0,0.0,0.0,,,0.0,0.0,,11.818,0.035,30.021,0.858,0.697,6.4,2.0,9.839,0.55,0.0,human
